id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
180898,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 360 MBH, includes standard controls and insulated jacket, packaged",,,9119.0,15703.88,0.0
180899,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 400 MBH, includes standard controls and insulated jacket, packaged",,,8859.5,10503.3,0.0
180900,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 440 MBH, includes standard controls and insulated jacket, packaged",,,3622.5,19625.2,0.0
180901,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 544 MBH, includes standard controls and insulated jacket, packaged",,,19409.0,12593.22,0.0
180902,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 765 MBH, includes standard controls and insulated jacket, packaged",,,38827.5,5076.5,0.0
180903,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1088 MBH, includes standard controls and insulated jacket, packaged",,,19816.2,15925.95,0.0
180904,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1275 MBH, includes standard controls and insulated jacket, packaged",,,48076.8,4011.45,0.0
180905,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 1530 MBH, includes standard controls and insulated jacket, packaged",,,73081.6,34980.93,0.0
180906,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2000 MBH, includes standard controls and insulated jacket, packaged",,,147225.0,29605.8,0.0
180907,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2312 MBH, includes standard controls and insulated jacket, packaged",,,116051.6,34742.0,0.0
180908,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 2856 MBH, includes standard controls and insulated jacket, packaged",,,11808.0,17587.5,0.0
180909,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 3264 MBH, includes standard controls and insulated jacket, packaged",,,79379.6,52014.9,0.0
180910,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 3808 MBH, includes standard controls and insulated jacket, packaged",,,82638.6,20655.0,0.0
180911,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 4488 MBH, includes standard controls and insulated jacket, packaged",,,63067.8,55704.0,0.0
180912,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 4720 MBH, includes standard controls and insulated jacket, packaged",,,73872.0,56415.3,0.0
180913,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 5520 MBH, includes standard controls and insulated jacket, packaged",,,65868.0,21802.2,0.0
180914,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6100 MBH, includes standard controls and insulated jacket, packaged",,,465372.0,80614.8,0.0
180915,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6390 MBH, includes standard controls and insulated jacket, packaged",,,343012.0,8601.6,0.0
180916,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6680 MBH, includes standard controls and insulated jacket, packaged",,,226050.0,28474.8,0.0
180917,materials_hvac,placeholder,"Boiler, gas fired, natural or propane, cast iron, hot water, gross output, 6970 MBH, includes standard controls and insulated jacket, packaged",,,213363.0,14692.2,0.0
180918,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 1,280 MBH, includes flush jacket and insulation",,,552769.0,15733.28,0.0
180919,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 1,460 MBH, includes flush jacket and insulation",,,972089.0,16389.45,0.0
180920,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 1,640 MBH, includes flush jacket and insulation",,,494488.0,8559.95,0.0
180921,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 1,820 MBH, includes flush jacket and insulation",,,1141081.5,3264.3,0.0
180922,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 2,000 MBH, includes flush jacket and insulation",,,117521.0,32269.75,0.0
180923,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 2,360 MBH, includes flush jacket and insulation",,,364296.0,1338.75,0.0
180924,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 2,725 MBH, includes flush jacket and insulation",,,589570.0,32878.65,0.0
180925,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 2,950 MBH, includes flush jacket and insulation",,,168469.0,2103.8,0.0
180926,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 3,210 MBH, includes flush jacket and insulation",,,1132257.5,11005.3,0.0
180927,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 3,480 MBH, includes flush jacket and insulation",,,276783.0,6390.3,0.0
180928,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 3,745 MBH, includes flush jacket and insulation",,,996264.0,11706.6,0.0
180929,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 4,000 MBH, includes flush jacket and insulation",,,914056.0,22079.2,0.0
180930,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 4,200 MBH, includes flush jacket and insulation",,,291841.0,10788.7,0.0
180931,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 4,400 MBH, includes flush jacket and insulation",,,1525415.5,25351.7,0.0
180932,materials_hvac,placeholder,"Boiler, solid fuel, steel, stoker fired (coal/wood/biomass), cast iron, steam or water, gross output, 4,600 MBH, includes flush jacket and insulation",,,828818.5,43263.0,0.0
180933,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 103 MBH, includes standard controls and insulated flush jacket",,,2012.4,4457.25,0.0
180934,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 122 MBH, includes standard controls and insulated flush jacket",,,10095.52,4772.5,0.0
180935,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 137 MBH, includes standard controls and insulated flush jacket",,,16183.85,5543.8,0.0
180936,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 168 MBH, includes standard controls and insulated flush jacket",,,1260.88,6108.2,0.0
180937,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 225 MBH, includes standard controls and insulated flush jacket",,,24637.57,1426.32,0.0
180938,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 315 MBH, includes standard controls and insulated flush jacket",,,29086.2,366.7,0.0
180939,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 420 MBH, includes standard controls and insulated flush jacket",,,17610.53,4420.0,0.0
180940,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 525 MBH, includes standard controls and insulated flush jacket",,,25074.0,11817.6,0.0
180941,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 735 MBH, includes standard controls and insulated flush jacket",,,31450.0,6217.42,0.0
180942,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 1050 MBH, includes standard controls and insulated flush jacket",,,24850.0,10489.05,0.0
180943,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 2310 MBH, includes standard controls and insulated flush jacket",,,31089.8,11494.38,0.0
180944,materials_hvac,placeholder,"Boiler, oil fired, burner, steel, hot water, gross output, 3150 MBH, includes standard controls and insulated flush jacket",,,230229.5,63008.7,0.0
180945,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 200 MBH",,,20558.7,5781.6,0.0
180946,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 275 MBH",,,21715.12,5110.3,0.0
180947,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 360 MBH",,,6218.1,3943.5,0.0
180948,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 520 MBH",,,27991.1,2791.65,0.0
180949,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 600 MBH",,,41103.3,6893.98,0.0
180950,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 720 MBH",,,57834.0,2960.1,0.0
180951,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 960 MBH",,,80808.3,1940.35,0.0
180952,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1,200 MBH",,,102943.4,18291.0,0.0
180953,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1,440 MBH",,,66457.8,7526.25,0.0
180954,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1,600 MBH",,,68275.4,22433.12,0.0
180955,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 1,920 MBH",,,149581.0,10690.75,0.0
180956,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 2,160 MBH",,,54656.0,37475.6,0.0
180957,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 2,400 MBH",,,262143.0,28857.6,0.0
180958,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 3,200 MBH",,,90288.0,34050.0,0.0
180959,materials_hvac,placeholder,"Boiler, packaged water tube, steam or hot water, gross output, #2 oil, 4,800 MBH",,,81968.0,54625.0,0.0
180960,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 200 MBH",,,12744.32,5544.0,0.0
180961,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 275 MBH",,,40020.0,3832.4,0.0
180962,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 360 MBH",,,1050.4,589.05,0.0
180963,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 520 MBH",,,50166.0,1920.3,0.0
180964,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 600 MBH",,,6143.8,5980.42,0.0
180965,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 720 MBH",,,63752.0,6296.4,0.0
180966,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 960 MBH",,,35929.2,11404.28,0.0
180967,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1,220 MBH",,,85521.4,11120.32,0.0
180968,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1,440 MBH",,,120764.7,10481.0,0.0
180969,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1,680 MBH",,,33157.6,4122.68,0.0
180970,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 1,920 MBH",,,72957.5,8466.5,0.0
180971,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 2,160 MBH",,,85484.5,35294.4,0.0
180972,materials_hvac,placeholder,"Boiler, packaged water tube, gas fired, steam or hot water, gross output, 2,400 MBH",,,52694.4,18211.35,0.0
180973,materials_hvac,placeholder,"Shot chemical feeder, by pass, in line mount, 300 PSIG, 1.7 gallon",,,874.82,265.05,0.0
180974,materials_hvac,placeholder,"Shot chemical feeder, by pass, in line mount, 300 PSIG, 12 gallon",,,1101.6,5710.5,0.0
180975,materials_hvac,placeholder,"Furnace, hot air heating, blowers, electric, 34.1 MBH, UL listed, includes standard controls, excludes gas, oil or flue piping",,,1173.86,123.42,0.0
180976,materials_hvac,placeholder,"Furnace, hot air heating, blowers, electric, 51.6 MBH, UL listed, includes standard controls, excludes gas, oil or flue piping",,,1563.1,494.52,0.0
180977,materials_hvac,placeholder,"Furnace, hot air heating, blowers, electric, 68.3 MBH, UL listed, includes standard controls, excludes gas, oil or flue piping",,,493.24,531.32,0.0
180978,materials_hvac,placeholder,"Furnace, hot air heating, blowers, electric, 85.3 MBH, UL listed, includes standard controls, excludes gas, oil or flue piping",,,1420.74,382.2,0.0
180979,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 45 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,3020.22,85.23,0.0
180980,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 60 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,1153.4,697.2,0.0
180981,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 75 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,1325.95,955.52,0.0
180982,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 100 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,2047.1,171.72,0.0
180983,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 125 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,4808.15,1687.96,0.0
180984,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 150 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,5701.7,530.95,0.0
180985,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 200 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,10165.5,1316.04,0.0
180986,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 300 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,12545.75,238.59,0.0
180987,materials_hvac,placeholder,"Furnace, gas, upflow, direct drive model, intermittent pilot, 400 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",,,7118.8,1440.96,0.0
180988,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 56 MBH output, UL listed, includes standard controls, excludes gas, oil or flue piping",,,3969.32,1422.08,0.0
180989,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 84 MBH output, UL listed, includes standard controls, excludes gas, oil or flue piping",,,11850.3,1467.7,0.0
180990,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 95 MBH output, UL listed, includes standard controls, excludes gas, oil or flue piping",,,22253.75,1361.78,0.0
180991,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 134 MBH output, UL listed, includes standard controls, excludes gas, oil or flue piping",,,13555.88,621.36,0.0
180992,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 151 MBH output, UL listed, includes standard controls, excludes gas, oil or flue piping",,,24292.5,1412.08,0.0
180993,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 200 MBH input, UL listed, includes standard controls, excludes gas, oil or flue piping",,,26773.72,1716.88,0.0
180994,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 300 MBH input, UL listed, includes standard controls, excludes gas, oil or flue piping",,,20092.5,2387.88,0.0
180995,materials_hvac,placeholder,"Furnace, oil, atomizing gun type burner, 400 MBH input, UL listed, includes standard controls, excludes gas, oil or flue piping",,,2853.55,2415.66,0.0
180996,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 100 MBH output, includes burner and controls",,,6543.6,1235.92,0.0
180997,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 120 MBH output, includes burner and controls",,,14450.0,355.95,0.0
180998,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 200 MBH output, includes burner and controls",,,7888.12,2298.5,0.0
180999,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 240 MBH output, includes burner and controls",,,5687.05,583.15,0.0
181000,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 280 MBH output, includes burner and controls",,,18358.18,1411.25,0.0
181001,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, interior installation, 320 MBH output, includes burner and controls",,,15462.9,2963.38,0.0
181002,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 75 MBH output, includes burner, controls and power venter",,,14935.8,800.1,0.0
181003,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 94 MBH output, includes burner, controls and power venter",,,7786.38,68.67,0.0
181004,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 120 MBH output, includes burner, controls and power venter",,,18733.5,1082.03,0.0
181005,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 157 MBH output, includes burner, controls and power venter",,,20076.38,1337.04,0.0
181006,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 187 MBH output, includes burner, controls and power venter",,,11014.58,1736.7,0.0
181007,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 225 MBH output, includes burner, controls and power venter",,,5803.2,1090.0,0.0
181008,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 300 MBH output, includes burner, controls and power venter",,,7106.4,3383.26,0.0
181009,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 375 MBH output, includes burner, controls and power venter",,,13199.65,1790.58,0.0
181010,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 450 MBH output, includes burner, controls and power venter",,,22650.7,2161.43,0.0
181011,materials_hvac,placeholder,"Duct furnace, gas fired, stainless steel heat exchanger, electric ignition, outdoor installation, 600 MBH output, includes burner, controls and power venter",,,16675.2,3353.75,0.0
181012,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 20 MBH output, includes controls, burner and thermostat, excludes piping",,,3937.64,100.2,0.0
181013,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 40 MBH output, includes controls, burner and thermostat, excludes piping",,,1962.94,106.88,0.0
181014,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 60 MBH output, includes controls, burner and thermostat, excludes piping",,,423.15,386.1,0.0
181015,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 80 MBH output, includes controls, burner and thermostat, excludes piping",,,4294.4,246.2,0.0
181016,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 100 MBH output, includes controls, burner and thermostat, excludes piping",,,3962.5,1059.29,0.0
181017,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 130 MBH output, includes controls, burner and thermostat, excludes piping",,,937.75,878.25,0.0
181018,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 140 MBH output, includes controls, burner and thermostat, excludes piping",,,10191.75,60.54,0.0
181019,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 160 MBH output, includes controls, burner and thermostat, excludes piping",,,2185.33,228.38,0.0
181020,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 180 MBH output, includes controls, burner and thermostat, excludes piping",,,17748.38,1628.64,0.0
181021,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 200 MBH output, includes controls, burner and thermostat, excludes piping",,,8111.75,1074.36,0.0
181022,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 240 MBH output, includes controls, burner and thermostat, excludes piping",,,1695.35,437.56,0.0
181023,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 280 MBH output, includes controls, burner and thermostat, excludes piping",,,15291.8,481.24,0.0
181024,materials_hvac,placeholder,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 320 MBH output, includes controls, burner and thermostat, excludes piping",,,4916.7,1053.12,0.0
181025,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 1 ton",,,8172.8,1523.94,0.0
181026,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 1-1/2 ton",,,9161.6,1011.85,0.0
181027,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 2 ton",,,15480.4,594.75,0.0
181028,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 3 ton",,,10852.3,2558.33,0.0
181029,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 5 ton",,,3512.6,701.25,0.0
181030,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 8 ton",,,40824.0,3089.97,0.0
181031,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 10 ton",,,10323.4,2548.96,0.0
181032,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 12 ton",,,51244.8,698.66,0.0
181033,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 14 ton",,,42275.0,2829.75,0.0
181034,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 16 ton",,,16750.5,3796.15,0.0
181035,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 21 ton",,,79790.5,5473.75,0.0
181036,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 26 ton",,,116571.4,4044.0,0.0
181037,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 30 ton",,,3622.5,4291.95,0.0
181038,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 41 ton",,,10639.2,8833.65,0.0
181039,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 52 ton",,,82037.2,9581.0,0.0
181040,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 63 ton",,,133068.0,9452.98,0.0
181041,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 76 ton",,,58387.4,17660.0,0.0
181042,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 86 ton",,,15532.5,10846.42,0.0
181043,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 97 ton",,,166562.5,15287.88,0.0
181044,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 105 ton",,,165880.0,19352.03,0.0
181045,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 118 ton",,,330382.5,21089.08,0.0
181046,materials_hvac,placeholder,"Condenser, ratings are for air cooled, direct drive, propeller fan, 126 ton",,,246510.0,9473.7,0.0
181047,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 5 Ton, includes standard controls",,,53921.7,2008.8,0.0
181048,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 10 ton, includes standard controls",,,106683.0,2681.7,0.0
181049,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 15 ton, includes standard controls",,,92471.4,4097.5,0.0
181050,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 20 ton, includes standard controls",,,26786.8,3086.05,0.0
181051,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 30 ton, includes standard controls",,,117506.0,28810.1,0.0
181052,materials_hvac,placeholder,"Condensing unit, water cooled, compressor, heat exchanger, 40 ton, includes standard controls",,,189839.0,20570.65,0.0
181053,materials_hvac,placeholder,"Condenser, ratings are for air cooled, belt drive, propeller fan, 50 ton",,,81262.5,8503.85,0.0
181054,materials_hvac,placeholder,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, 50 ton, R-22",,,9918.2,7728.3,0.0
181055,materials_hvac,placeholder,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, R-22, for fan damper control, add",,,4180.65,1342.5,0.0
181056,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 100 ton",,,284412.0,55719.1,0.0
181057,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 200 ton",,,195048.0,49306.2,0.0
181058,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 300 ton",,,1154335.0,113817.6,0.0
181059,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 400 ton",,,892392.5,21377.6,0.0
181060,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 500 ton",,,1188127.5,22403.5,0.0
181061,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 600 ton",,,2094978.0,131898.0,0.0
181062,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 700 ton",,,1923389.0,88040.4,0.0
181063,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 800 ton",,,1618469.5,23411.7,0.0
181064,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 900 ton",,,1278788.0,142807.2,0.0
181065,materials_hvac,placeholder,"Absorption water chiller, direct gas fired, water cooled, duplex, 1,000 ton",,,3180296.0,91575.0,0.0
181066,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 100 ton",,,99368.5,58186.0,0.0
181067,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 148 ton",,,1120864.5,3575.4,0.0
181068,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 200 ton",,,1158363.0,72986.4,0.0
181069,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 250 ton",,,437255.5,4879.2,0.0
181070,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 354 ton",,,2124028.0,79897.7,0.0
181071,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 420 ton",,,193483.0,24439.8,0.0
181072,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 665 ton",,,731850.0,19410.9,0.0
181073,materials_hvac,placeholder,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 750 ton",,,2310738.5,112803.0,0.0
