province_state,city,division,code_prefix,material,installation,total
ONTARIO,NORTH BAY,Concrete Reinforcing,06,100,100,100
ONTARIO,NORTH BAY,Cast-in-Place Concrete,07,100,100,100
ONTARIO,NORTH BAY,CONCRETE,04,100,100,100
ONTARIO,NORTH BAY,MASONRY,08,100,100,100
ONTARIO,NORTH BAY,METALS,09,100,100,100
ONTARIO,NORTH BAY,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,NORTH BAY,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,NORTH BAY,OPENINGS,12,100,100,100
ONTARIO,NORTH BAY,Plaster & Gypsum Board,14,100,100,100
ONTARIO,NORTH BAY,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,NORTH BAY,Flooring,16,100,100,100
ONTARIO,NORTH BAY,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,NORTH BAY,FINISHES,13,100,100,100
ONTARIO,NORTH BAY,COVERS,02,100,100,100
ONTARIO,NORTH BAY,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,NORTH BAY,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,NORTH BAY,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,OSHAWA,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,OSHAWA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,OSHAWA,Concrete Forming & Accessories,05,100,100,100
ONTARIO,OSHAWA,Concrete Reinforcing,06,100,100,100
ONTARIO,OSHAWA,Cast-in-Place Concrete,07,100,100,100
ONTARIO,OSHAWA,CONCRETE,04,100,100,100
ONTARIO,OSHAWA,MASONRY,08,100,100,100
ONTARIO,OSHAWA,METALS,09,100,100,100
ONTARIO,OSHAWA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,OSHAWA,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,OSHAWA,OPENINGS,12,100,100,100
ONTARIO,OSHAWA,Plaster & Gypsum Board,14,100,100,100
ONTARIO,OSHAWA,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,OSHAWA,Flooring,16,100,100,100
ONTARIO,OSHAWA,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,OSHAWA,FINISHES,13,100,100,100
ONTARIO,OSHAWA,COVERS,02,100,100,100
ONTARIO,OSHAWA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,OSHAWA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,OSHAWA,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,OTTAWA,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,OTTAWA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,OTTAWA,Concrete Forming & Accessories,05,100,100,100
ONTARIO,OTTAWA,Concrete Reinforcing,06,100,100,100
ONTARIO,OTTAWA,Cast-in-Place Concrete,07,100,100,100
ONTARIO,OTTAWA,CONCRETE,04,100,100,100
ONTARIO,OTTAWA,MASONRY,08,100,100,100
ONTARIO,OTTAWA,METALS,09,100,100,100
ONTARIO,OTTAWA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,OTTAWA,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,OTTAWA,OPENINGS,12,100,100,100
ONTARIO,OTTAWA,Plaster & Gypsum Board,14,100,100,100
ONTARIO,OTTAWA,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,OTTAWA,Flooring,16,100,100,100
ONTARIO,OTTAWA,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,OTTAWA,FINISHES,13,100,100,100
ONTARIO,OTTAWA,COVERS,02,100,100,100
ONTARIO,OTTAWA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,OTTAWA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,OTTAWA,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,OWEN SOUND,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,OWEN SOUND,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,OWEN SOUND,Concrete Forming & Accessories,05,100,100,100
ONTARIO,OWEN SOUND,Concrete Reinforcing,06,100,100,100
ONTARIO,OWEN SOUND,Cast-in-Place Concrete,07,100,100,100
ONTARIO,OWEN SOUND,CONCRETE,04,100,100,100
ONTARIO,OWEN SOUND,MASONRY,08,100,100,100
ONTARIO,OWEN SOUND,METALS,09,100,100,100
ONTARIO,OWEN SOUND,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,OWEN SOUND,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,OWEN SOUND,OPENINGS,12,100,100,100
ONTARIO,OWEN SOUND,Plaster & Gypsum Board,14,100,100,100
ONTARIO,OWEN SOUND,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,OWEN SOUND,Flooring,16,100,100,100
ONTARIO,OWEN SOUND,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,OWEN SOUND,FINISHES,13,100,100,100
ONTARIO,OWEN SOUND,COVERS,02,100,100,100
ONTARIO,OWEN SOUND,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,OWEN SOUND,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,OWEN SOUND,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,PETERBOROUGH,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,PETERBOROUGH,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,PETERBOROUGH,Concrete Forming & Accessories,05,100,100,100
ONTARIO,PETERBOROUGH,Concrete Reinforcing,06,100,100,100
ONTARIO,PETERBOROUGH,Cast-in-Place Concrete,07,100,100,100
ONTARIO,PETERBOROUGH,CONCRETE,04,100,100,100
ONTARIO,PETERBOROUGH,MASONRY,08,100,100,100
ONTARIO,PETERBOROUGH,METALS,09,100,100,100
ONTARIO,PETERBOROUGH,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,PETERBOROUGH,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,PETERBOROUGH,OPENINGS,12,100,100,100
ONTARIO,PETERBOROUGH,Plaster & Gypsum Board,14,100,100,100
ONTARIO,PETERBOROUGH,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,PETERBOROUGH,Flooring,16,100,100,100
ONTARIO,PETERBOROUGH,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,PETERBOROUGH,FINISHES,13,100,100,100
ONTARIO,PETERBOROUGH,COVERS,02,100,100,100
ONTARIO,PETERBOROUGH,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,PETERBOROUGH,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,PETERBOROUGH,WEIGHTED AVERAGE,31,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,CONTRACTOR EQUIPMENT,01,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Concrete Forming & Accessories,05,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Concrete Reinforcing,06,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Cast-in-Place Concrete,07,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,CONCRETE,04,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,MASONRY,08,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,METALS,09,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,THERMAL & MOISTURE PROTECTION,11,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,OPENINGS,12,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Plaster & Gypsum Board,14,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Ceilings & Acoustic Treatment,15,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Flooring,16,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,Wall Finishes & Painting/Coating,17,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,FINISHES,13,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,COVERS,02,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
MANITOBA,PORTAGE LA PRAIRIE,WEIGHTED AVERAGE,31,100,100,100
SASKATCHEWAN,PRINCE ALBERT,CONTRACTOR EQUIPMENT,01,100,100,100
SASKATCHEWAN,PRINCE ALBERT,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Concrete Forming & Accessories,05,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Concrete Reinforcing,06,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Cast-in-Place Concrete,07,100,100,100
SASKATCHEWAN,PRINCE ALBERT,CONCRETE,04,100,100,100
SASKATCHEWAN,PRINCE ALBERT,MASONRY,08,100,100,100
SASKATCHEWAN,PRINCE ALBERT,METALS,09,100,100,100
SASKATCHEWAN,PRINCE ALBERT,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
SASKATCHEWAN,PRINCE ALBERT,THERMAL & MOISTURE PROTECTION,11,100,100,100
SASKATCHEWAN,PRINCE ALBERT,OPENINGS,12,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Plaster & Gypsum Board,14,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Ceilings & Acoustic Treatment,15,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Flooring,16,100,100,100
SASKATCHEWAN,PRINCE ALBERT,Wall Finishes & Painting/Coating,17,100,100,100
SASKATCHEWAN,PRINCE ALBERT,FINISHES,13,100,100,100
SASKATCHEWAN,PRINCE ALBERT,COVERS,02,100,100,100
SASKATCHEWAN,PRINCE ALBERT,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
SASKATCHEWAN,PRINCE ALBERT,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
SASKATCHEWAN,PRINCE ALBERT,WEIGHTED AVERAGE,31,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,CONTRACTOR EQUIPMENT,01,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Concrete Forming & Accessories,05,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Concrete Reinforcing,06,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Cast-in-Place Concrete,07,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,CONCRETE,04,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,MASONRY,08,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,METALS,09,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,THERMAL & MOISTURE PROTECTION,11,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,OPENINGS,12,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Plaster & Gypsum Board,14,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Ceilings & Acoustic Treatment,15,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Flooring,16,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,Wall Finishes & Painting/Coating,17,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,FINISHES,13,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,COVERS,02,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
BRITISH COLUMBIA,PRINCE GEORGE,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,QUEBEC,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,QUEBEC,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,QUEBEC,Concrete Forming & Accessories,05,100,100,100
QUEBEC,QUEBEC,Concrete Reinforcing,06,100,100,100
QUEBEC,QUEBEC,Cast-in-Place Concrete,07,100,100,100
QUEBEC,QUEBEC,CONCRETE,04,100,100,100
QUEBEC,QUEBEC,MASONRY,08,100,100,100
QUEBEC,QUEBEC,METALS,09,100,100,100
QUEBEC,QUEBEC,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,QUEBEC,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,QUEBEC,OPENINGS,12,100,100,100
QUEBEC,QUEBEC,Plaster & Gypsum Board,14,100,100,100
QUEBEC,QUEBEC,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,QUEBEC,Flooring,16,100,100,100
QUEBEC,QUEBEC,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,QUEBEC,FINISHES,13,100,100,100
QUEBEC,QUEBEC,COVERS,02,100,100,100
QUEBEC,QUEBEC,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,QUEBEC,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,QUEBEC,WEIGHTED AVERAGE,31,100,100,100
ALBERTA,RED DEER,CONTRACTOR EQUIPMENT,01,100,100,100
ALBERTA,RED DEER,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ALBERTA,RED DEER,Concrete Forming & Accessories,05,100,100,100
ALBERTA,RED DEER,Concrete Reinforcing,06,100,100,100
ALBERTA,RED DEER,Cast-in-Place Concrete,07,100,100,100
ALBERTA,RED DEER,CONCRETE,04,100,100,100
ALBERTA,RED DEER,MASONRY,08,100,100,100
ALBERTA,RED DEER,METALS,09,100,100,100
ALBERTA,RED DEER,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ALBERTA,RED DEER,THERMAL & MOISTURE PROTECTION,11,100,100,100
ALBERTA,RED DEER,OPENINGS,12,100,100,100
ALBERTA,RED DEER,Plaster & Gypsum Board,14,100,100,100
ALBERTA,RED DEER,Ceilings & Acoustic Treatment,15,100,100,100
ALBERTA,RED DEER,Flooring,16,100,100,100
ALBERTA,RED DEER,Wall Finishes & Painting/Coating,17,100,100,100
ALBERTA,RED DEER,FINISHES,13,100,100,100
ALBERTA,RED DEER,COVERS,02,100,100,100
ALBERTA,RED DEER,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ALBERTA,RED DEER,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ALBERTA,RED DEER,WEIGHTED AVERAGE,31,100,100,100
SASKATCHEWAN,REGINA,CONTRACTOR EQUIPMENT,01,100,100,100
SASKATCHEWAN,REGINA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
SASKATCHEWAN,REGINA,Concrete Forming & Accessories,05,100,100,100
SASKATCHEWAN,REGINA,Concrete Reinforcing,06,100,100,100
SASKATCHEWAN,REGINA,Cast-in-Place Concrete,07,100,100,100
SASKATCHEWAN,REGINA,CONCRETE,04,100,100,100
SASKATCHEWAN,REGINA,MASONRY,08,100,100,100
SASKATCHEWAN,REGINA,METALS,09,100,100,100
SASKATCHEWAN,REGINA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
SASKATCHEWAN,REGINA,THERMAL & MOISTURE PROTECTION,11,100,100,100
SASKATCHEWAN,REGINA,OPENINGS,12,100,100,100
SASKATCHEWAN,REGINA,Plaster & Gypsum Board,14,100,100,100
SASKATCHEWAN,REGINA,Ceilings & Acoustic Treatment,15,100,100,100
SASKATCHEWAN,REGINA,Flooring,16,100,100,100
SASKATCHEWAN,REGINA,Wall Finishes & Painting/Coating,17,100,100,100
SASKATCHEWAN,REGINA,FINISHES,13,100,100,100
SASKATCHEWAN,REGINA,COVERS,02,100,100,100
SASKATCHEWAN,REGINA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
SASKATCHEWAN,REGINA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
SASKATCHEWAN,REGINA,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,RIMOUSKI,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,RIMOUSKI,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,RIMOUSKI,Concrete Forming & Accessories,05,100,100,100
QUEBEC,RIMOUSKI,Concrete Reinforcing,06,100,100,100
QUEBEC,RIMOUSKI,Cast-in-Place Concrete,07,100,100,100
QUEBEC,RIMOUSKI,CONCRETE,04,100,100,100
QUEBEC,RIMOUSKI,MASONRY,08,100,100,100
QUEBEC,RIMOUSKI,METALS,09,100,100,100
QUEBEC,RIMOUSKI,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,RIMOUSKI,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,RIMOUSKI,OPENINGS,12,100,100,100
QUEBEC,RIMOUSKI,Plaster & Gypsum Board,14,100,100,100
QUEBEC,RIMOUSKI,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,RIMOUSKI,Flooring,16,100,100,100
QUEBEC,RIMOUSKI,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,RIMOUSKI,FINISHES,13,100,100,100
QUEBEC,RIMOUSKI,COVERS,02,100,100,100
QUEBEC,RIMOUSKI,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,RIMOUSKI,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,RIMOUSKI,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,ROUYN-NORANDA,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,ROUYN-NORANDA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,ROUYN-NORANDA,Concrete Forming & Accessories,05,100,100,100
QUEBEC,ROUYN-NORANDA,Concrete Reinforcing,06,100,100,100
QUEBEC,ROUYN-NORANDA,Cast-in-Place Concrete,07,100,100,100
QUEBEC,ROUYN-NORANDA,CONCRETE,04,100,100,100
QUEBEC,ROUYN-NORANDA,MASONRY,08,100,100,100
QUEBEC,ROUYN-NORANDA,METALS,09,100,100,100
QUEBEC,ROUYN-NORANDA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,ROUYN-NORANDA,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,ROUYN-NORANDA,OPENINGS,12,100,100,100
QUEBEC,ROUYN-NORANDA,Plaster & Gypsum Board,14,100,100,100
QUEBEC,ROUYN-NORANDA,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,ROUYN-NORANDA,Flooring,16,100,100,100
QUEBEC,ROUYN-NORANDA,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,ROUYN-NORANDA,FINISHES,13,100,100,100
QUEBEC,ROUYN-NORANDA,COVERS,02,100,100,100
QUEBEC,ROUYN-NORANDA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,ROUYN-NORANDA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,ROUYN-NORANDA,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,SAINT HYACINTHE,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,SAINT HYACINTHE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
QUEBEC,SAINT HYACINTHE,Concrete Forming & Accessories,05,100,100,100
QUEBEC,SAINT HYACINTHE,Concrete Reinforcing,06,100,100,100
QUEBEC,SAINT HYACINTHE,Cast-in-Place Concrete,07,100,100,100
QUEBEC,SAINT HYACINTHE,CONCRETE,04,100,100,100
QUEBEC,SAINT HYACINTHE,MASONRY,08,100,100,100
QUEBEC,SAINT HYACINTHE,METALS,09,100,100,100
QUEBEC,SAINT HYACINTHE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
QUEBEC,SAINT HYACINTHE,THERMAL & MOISTURE PROTECTION,11,100,100,100
QUEBEC,SAINT HYACINTHE,OPENINGS,12,100,100,100
QUEBEC,SAINT HYACINTHE,Plaster & Gypsum Board,14,100,100,100
QUEBEC,SAINT HYACINTHE,Ceilings & Acoustic Treatment,15,100,100,100
QUEBEC,SAINT HYACINTHE,Flooring,16,100,100,100
QUEBEC,SAINT HYACINTHE,Wall Finishes & Painting/Coating,17,100,100,100
QUEBEC,SAINT HYACINTHE,FINISHES,13,100,100,100
QUEBEC,SAINT HYACINTHE,COVERS,02,100,100,100
QUEBEC,SAINT HYACINTHE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
QUEBEC,SAINT HYACINTHE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
QUEBEC,SAINT HYACINTHE,WEIGHTED AVERAGE,31,100,100,100
NEW BRUNSWICK,SAINT JOHN,CONTRACTOR EQUIPMENT,01,100,100,100
NEW BRUNSWICK,SAINT JOHN,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
NEW BRUNSWICK,SAINT JOHN,Concrete Forming & Accessories,05,100,100,100
NEW BRUNSWICK,SAINT JOHN,Concrete Reinforcing,06,100,100,100
NEW BRUNSWICK,SAINT JOHN,Cast-in-Place Concrete,07,100,100,100
NEW BRUNSWICK,SAINT JOHN,CONCRETE,04,100,100,100
NEW BRUNSWICK,SAINT JOHN,MASONRY,08,100,100,100
NEW BRUNSWICK,SAINT JOHN,METALS,09,100,100,100
NEW BRUNSWICK,SAINT JOHN,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
NEW BRUNSWICK,SAINT JOHN,THERMAL & MOISTURE PROTECTION,11,100,100,100
NEW BRUNSWICK,SAINT JOHN,OPENINGS,12,100,100,100
NEW BRUNSWICK,SAINT JOHN,Plaster & Gypsum Board,14,100,100,100
NEW BRUNSWICK,SAINT JOHN,Ceilings & Acoustic Treatment,15,100,100,100
NEW BRUNSWICK,SAINT JOHN,Flooring,16,100,100,100
NEW BRUNSWICK,SAINT JOHN,Wall Finishes & Painting/Coating,17,100,100,100
NEW BRUNSWICK,SAINT JOHN,FINISHES,13,100,100,100
NEW BRUNSWICK,SAINT JOHN,COVERS,02,100,100,100
NEW BRUNSWICK,SAINT JOHN,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
NEW BRUNSWICK,SAINT JOHN,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
NEW BRUNSWICK,SAINT JOHN,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,SARNIA,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,SARNIA,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,SARNIA,Concrete Forming & Accessories,05,100,100,100
ONTARIO,SARNIA,Concrete Reinforcing,06,100,100,100
ONTARIO,SARNIA,Cast-in-Place Concrete,07,100,100,100
ONTARIO,SARNIA,CONCRETE,04,100,100,100
ONTARIO,SARNIA,MASONRY,08,100,100,100
ONTARIO,SARNIA,METALS,09,100,100,100
ONTARIO,SARNIA,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,SARNIA,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,SARNIA,OPENINGS,12,100,100,100
ONTARIO,SARNIA,Plaster & Gypsum Board,14,100,100,100
ONTARIO,SARNIA,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,SARNIA,Flooring,16,100,100,100
ONTARIO,SARNIA,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,SARNIA,FINISHES,13,100,100,100
ONTARIO,SARNIA,COVERS,02,100,100,100
ONTARIO,SARNIA,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,SARNIA,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,SARNIA,WEIGHTED AVERAGE,31,100,100,100
SASKATCHEWAN,SASKATOON,CONTRACTOR EQUIPMENT,01,100,100,100
SASKATCHEWAN,SASKATOON,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
SASKATCHEWAN,SASKATOON,Concrete Forming & Accessories,05,100,100,100
SASKATCHEWAN,SASKATOON,Concrete Reinforcing,06,100,100,100
SASKATCHEWAN,SASKATOON,Cast-in-Place Concrete,07,100,100,100
SASKATCHEWAN,SASKATOON,CONCRETE,04,100,100,100
SASKATCHEWAN,SASKATOON,MASONRY,08,100,100,100
SASKATCHEWAN,SASKATOON,METALS,09,100,100,100
SASKATCHEWAN,SASKATOON,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
SASKATCHEWAN,SASKATOON,THERMAL & MOISTURE PROTECTION,11,100,100,100
SASKATCHEWAN,SASKATOON,OPENINGS,12,100,100,100
SASKATCHEWAN,SASKATOON,Plaster & Gypsum Board,14,100,100,100
SASKATCHEWAN,SASKATOON,Ceilings & Acoustic Treatment,15,100,100,100
SASKATCHEWAN,SASKATOON,Flooring,16,100,100,100
SASKATCHEWAN,SASKATOON,Wall Finishes & Painting/Coating,17,100,100,100
SASKATCHEWAN,SASKATOON,FINISHES,13,100,100,100
SASKATCHEWAN,SASKATOON,COVERS,02,100,100,100
SASKATCHEWAN,SASKATOON,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
SASKATCHEWAN,SASKATOON,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
SASKATCHEWAN,SASKATOON,WEIGHTED AVERAGE,31,100,100,100
ONTARIO,SAULT STE MARIE,CONTRACTOR EQUIPMENT,01,100,100,100
ONTARIO,SAULT STE MARIE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
ONTARIO,SAULT STE MARIE,Concrete Forming & Accessories,05,100,100,100
ONTARIO,SAULT STE MARIE,Concrete Reinforcing,06,100,100,100
ONTARIO,SAULT STE MARIE,Cast-in-Place Concrete,07,100,100,100
ONTARIO,SAULT STE MARIE,CONCRETE,04,100,100,100
ONTARIO,SAULT STE MARIE,MASONRY,08,100,100,100
ONTARIO,SAULT STE MARIE,METALS,09,100,100,100
ONTARIO,SAULT STE MARIE,"WOOD, PLASTICS & COMPOSITES",10,100,100,100
ONTARIO,SAULT STE MARIE,THERMAL & MOISTURE PROTECTION,11,100,100,100
ONTARIO,SAULT STE MARIE,OPENINGS,12,100,100,100
ONTARIO,SAULT STE MARIE,Plaster & Gypsum Board,14,100,100,100
ONTARIO,SAULT STE MARIE,Ceilings & Acoustic Treatment,15,100,100,100
ONTARIO,SAULT STE MARIE,Flooring,16,100,100,100
ONTARIO,SAULT STE MARIE,Wall Finishes & Painting/Coating,17,100,100,100
ONTARIO,SAULT STE MARIE,FINISHES,13,100,100,100
ONTARIO,SAULT STE MARIE,COVERS,02,100,100,100
ONTARIO,SAULT STE MARIE,"FIRE SUPPRESSION, PLUMBING & HVAC",18,100,100,100
ONTARIO,SAULT STE MARIE,"ELECTRICAL, COMMUNICATIONS & UTIL.",19,100,100,100
ONTARIO,SAULT STE MARIE,WEIGHTED AVERAGE,31,100,100,100
QUEBEC,SHERBROOKE,CONTRACTOR EQUIPMENT,01,100,100,100
QUEBEC,SHERBROOKE,"SITE & INFRASTRUCTURE, DEMOLITION",03,100,100,100
